Order_Id,Type,Order_Date(DateOrders),Shipping_Date(DateOrders),Product_Category_Id,Order_Item_Quantity,Order_Item_Discount_Rate,Order_Region,Customer_Country,Customer_Segment,Product_Name,Unit_Price,Total Amount
76785,Debit,25-01-2025,26-01-2025,75,1,0.159999996,Oceania,EE. UU.,Corporate,Coffee Maker,39.99,33.59160016
76747,Debit,25-01-2025,28-01-2025,75,1,0.180000007,Eastern Asia,EE. UU.,Consumer,Coffee Maker,39.99,32.79179972
76746,Debit,25-01-2025,27-01-2025,75,1,0.200000003,Eastern Asia,EE. UU.,Consumer,Coffee Maker,39.99,31.99199988
76769,Payment,25-01-2025,30-01-2025,75,1,0.129999995,Oceania,Puerto Rico,Corporate,Coffee Maker,39.99,34.7913002
76783,Transfer,25-01-2025,26-01-2025,75,1,0.180000007,Oceania,EE. UU.,Corporate,Coffee Maker,39.99,32.79179972
76762,Payment,25-01-2025,28-01-2025,75,1,0,Oceania,EE. UU.,Consumer,Coffee Maker,39.99,39.99
76756,Payment,25-01-2025,27-01-2025,75,1,0.059999999,Eastern Asia,EE. UU.,Consumer,Coffee Maker,39.99,37.59060004
76736,Payment,25-01-2025,27-01-2025,75,1,0.090000004,South Asia,EE. UU.,Consumer,Coffee Maker,39.99,36.39089984
76770,Payment,25-01-2025,31-01-2025,75,1,0.119999997,Eastern Asia,EE. UU.,Consumer,Coffee Maker,39.99,35.19120012
76763,Payment,25-01-2025,29-01-2025,75,1,0.25,South Asia,EE. UU.,Consumer,Coffee Maker,39.99,29.9925
76726,Payment,25-01-2025,27-01-2025,75,1,0,Eastern Asia,Puerto Rico,Corporate,Coffee Maker,39.99,39.99
76754,Debit,25-01-2025,30-01-2025,75,1,0.090000004,Oceania,EE. UU.,Consumer,Coffee Maker,39.99,36.39089984
76790,Debit,25-01-2025,31-01-2025,75,1,0.090000004,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,36.39089984
76734,Debit,25-01-2025,30-01-2025,75,1,0.119999997,South Asia,EE. UU.,Consumer,Coffee Maker,39.99,35.19120012
76732,Debit,25-01-2025,28-01-2025,75,1,0.150000006,South Asia,EE. UU.,Consumer,Coffee Maker,39.99,33.99149976
76738,Debit,25-01-2025,29-01-2025,75,1,0.059999999,Oceania,EE. UU.,Consumer,Coffee Maker,39.99,37.59060004
76755,Debit,25-01-2025,31-01-2025,75,1,0.07,Eastern Asia,EE. UU.,Consumer,Coffee Maker,39.99,37.1907
76772,Debit,25-01-2025,28-01-2025,75,1,0.090000004,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,36.39089984
76741,Debit,25-01-2025,27-01-2025,75,1,0.029999999,Eastern Asia,EE. UU.,Home Office,Coffee Maker,39.99,38.79030004
76765,Transfer,25-01-2025,27-01-2025,75,1,0.180000007,Eastern Asia,EE. UU.,Consumer,Coffee Maker,39.99,32.79179972
76759,Payment,25-01-2025,30-01-2025,75,1,0.029999999,South Asia,Puerto Rico,Consumer,Coffee Maker,39.99,38.79030004
76753,Payment,25-01-2025,29-01-2025,75,1,0.100000001,Oceania,Puerto Rico,Consumer,Coffee Maker,39.99,35.99099996
76758,Transfer,25-01-2025,29-01-2025,75,1,0.039999999,South Asia,EE. UU.,Consumer,Coffee Maker,39.99,38.39040004
76739,Debit,25-01-2025,30-01-2025,75,1,0.050000001,Oceania,Puerto Rico,Home Office,Coffee Maker,39.99,37.99049996
76757,Payment,25-01-2025,28-01-2025,75,1,0.050000001,Eastern Asia,Puerto Rico,Consumer,Coffee Maker,39.99,37.99049996
76775,Payment,25-01-2025,31-01-2025,75,1,0.050000001,South Asia,Puerto Rico,Consumer,Coffee Maker,39.99,37.99049996
76737,Transfer,25-01-2025,28-01-2025,75,1,0.07,Oceania,Puerto Rico,Consumer,Coffee Maker,39.99,37.1907
76771,Transfer,25-01-2025,27-01-2025,75,1,0.100000001,Eastern Asia,Puerto Rico,Consumer,Coffee Maker,39.99,35.99099996
76761,Transfer,25-01-2025,27-01-2025,75,1,0.01,South Asia,Puerto Rico,Consumer,Coffee Maker,39.99,39.5901
76773,Transfer,25-01-2025,29-01-2025,75,1,0.07,South Asia,Puerto Rico,Consumer,Coffee Maker,39.99,37.1907
76787,Transfer,25-01-2025,28-01-2025,75,1,0.129999995,Oceania,Puerto Rico,Consumer,Coffee Maker,39.99,34.7913002
76788,Debit,25-01-2025,29-01-2025,75,1,0.119999997,Oceania,EE. UU.,Home Office,Coffee Maker,39.99,35.19120012
76781,Payment,25-01-2025,26-01-2025,75,1,0.25,Oceania,EE. UU.,Home Office,Coffee Maker,39.99,29.9925
76789,Payment,25-01-2025,30-01-2025,75,1,0.100000001,Southeast Asia,EE. UU.,Home Office,Coffee Maker,39.99,35.99099996
76782,Transfer,25-01-2025,26-01-2025,75,1,0.200000003,Oceania,EE. UU.,Home Office,Coffee Maker,39.99,31.99199988
76740,Transfer,25-01-2025,31-01-2025,75,1,0.039999999,South Asia,EE. UU.,Home Office,Coffee Maker,39.99,38.39040004
76791,Cash,25-01-2025,27-01-2025,75,1,0.07,Southeast Asia,Puerto Rico,Consumer,Coffee Maker,39.99,37.1907
76849,Debit,26-01-2025,31-01-2025,76,1,0.090000004,Eastern Asia,EE. UU.,Corporate,Coffee Maker,39.99,36.39089984
76847,Debit,26-01-2025,29-01-2025,76,1,0.119999997,Oceania,EE. UU.,Corporate,Coffee Maker,39.99,35.19120012
76807,Cash,26-01-2025,28-01-2025,75,1,0.100000001,Oceania,EE. UU.,Consumer,Coffee Maker,39.99,35.99099996
76822,Debit,26-01-2025,29-01-2025,75,1,0.150000006,Oceania,Puerto Rico,Consumer,Coffee Maker,39.99,33.99149976
76796,Debit,26-01-2025,28-01-2025,75,1,0.02,South Asia,Puerto Rico,Consumer,Coffee Maker,39.99,39.1902
76842,Cash,26-01-2025,29-01-2025,76,1,0.180000007,South Asia,Puerto Rico,Corporate,Coffee Maker,39.99,32.79179972
76795,Cash,26-01-2025,02-01-2025,75,1,0.029999999,South Asia,EE. UU.,Consumer,Coffee Maker,39.99,38.79030004
76857,Debit,26-01-2025,29-01-2025,76,1,0,Oceania,Puerto Rico,Consumer,Coffee Maker,39.99,39.99
76829,Debit,26-01-2025,31-01-2025,76,1,0.119999997,Eastern Asia,Puerto Rico,Consumer,Coffee Maker,39.99,35.19120012
76827,Debit,26-01-2025,29-01-2025,76,1,0.150000006,Southeast Asia,Puerto Rico,Consumer,Coffee Maker,39.99,33.99149976
76860,Debit,26-01-2025,02-01-2025,76,1,0.180000007,South Asia,Puerto Rico,Consumer,Coffee Maker,39.99,32.79179972
76818,Debit,26-01-2025,30-01-2025,75,1,0.200000003,South Asia,Puerto Rico,Consumer,Coffee Maker,39.99,31.99199988
76814,Debit,26-01-2025,31-01-2025,75,1,0.02,Eastern Asia,Puerto Rico,Consumer,Coffee Maker,39.99,39.1902
76802,Debit,26-01-2025,28-01-2025,75,1,0.170000002,Eastern Asia,EE. UU.,Corporate,Coffee Maker,39.99,33.19169992
76830,Cash,26-01-2025,02-01-2025,76,1,0.100000001,South Asia,EE. UU.,Consumer,Coffee Maker,39.99,35.99099996
76816,Cash,26-01-2025,28-01-2025,75,1,0,Eastern Asia,EE. UU.,Consumer,Coffee Maker,39.99,39.99
76798,Cash,26-01-2025,30-01-2025,75,1,0,South Asia,EE. UU.,Consumer,Coffee Maker,39.99,39.99
76813,Cash,26-01-2025,30-01-2025,75,1,0.029999999,Eastern Asia,EE. UU.,Consumer,Coffee Maker,39.99,38.79030004
76817,Cash,26-01-2025,29-01-2025,75,1,0.25,South Asia,EE. UU.,Consumer,Coffee Maker,39.99,29.9925
76848,Debit,26-01-2025,30-01-2025,76,1,0.100000001,Oceania,Puerto Rico,Corporate,Coffee Maker,39.99,35.99099996
76810,Debit,26-01-2025,02-01-2025,75,1,0.059999999,Eastern Asia,Puerto Rico,Corporate,Coffee Maker,39.99,37.59060004
76803,Debit,26-01-2025,30-01-2025,75,1,0.159999996,Southeast Asia,Puerto Rico,Corporate,Coffee Maker,39.99,33.59160016
76819,Debit,26-01-2025,31-01-2025,75,1,0.180000007,Eastern Asia,Puerto Rico,Corporate,Coffee Maker,39.99,32.79179972
76826,Debit,26-01-2025,28-01-2025,76,1,0.159999996,South Asia,EE. UU.,Consumer,Coffee Maker,39.99,33.59160016
76804,Debit,26-01-2025,28-01-2025,75,1,0.150000006,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,33.99149976
76856,Debit,26-01-2025,28-01-2025,76,1,0.01,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,39.5901
76805,Payment,26-01-2025,28-01-2025,75,1,0.129999995,Southeast Asia,Puerto Rico,Consumer,Coffee Maker,39.99,34.7913002
76801,Payment,26-01-2025,28-01-2025,75,1,0.180000007,South Asia,Puerto Rico,Consumer,Coffee Maker,39.99,32.79179972
76832,Debit,26-01-2025,29-01-2025,76,1,0.07,South Asia,EE. UU.,Consumer,Coffee Maker,39.99,37.1907
76843,Debit,26-01-2025,30-01-2025,76,1,0.170000002,South Asia,EE. UU.,Consumer,Coffee Maker,39.99,33.19169992
76821,Debit,26-01-2025,28-01-2025,75,1,0.159999996,Oceania,EE. UU.,Consumer,Coffee Maker,39.99,33.59160016
76800,Transfer,26-01-2025,28-01-2025,75,1,0.200000003,South Asia,EE. UU.,Corporate,Coffee Maker,39.99,31.99199988
76853,Transfer,26-01-2025,27-01-2025,76,1,0.039999999,Oceania,EE. UU.,Corporate,Coffee Maker,39.99,38.39040004
76852,Transfer,26-01-2025,29-01-2025,76,1,0.050000001,Oceania,EE. UU.,Corporate,Coffee Maker,39.99,37.99049996
76861,Transfer,26-01-2025,28-01-2025,76,1,0.170000002,Southeast Asia,EE. UU.,Corporate,Coffee Maker,39.99,33.19169992
76850,Transfer,26-01-2025,02-01-2025,76,1,0.07,Eastern Asia,EE. UU.,Corporate,Coffee Maker,39.99,37.1907
76846,Payment,26-01-2025,28-01-2025,76,1,0.129999995,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,34.7913002
76858,Payment,26-01-2025,30-01-2025,76,1,0.25,Oceania,EE. UU.,Consumer,Coffee Maker,39.99,29.9925
76797,Payment,26-01-2025,29-01-2025,75,1,0.01,South Asia,EE. UU.,Consumer,Coffee Maker,39.99,39.5901
76811,Payment,26-01-2025,28-01-2025,75,1,0.050000001,Eastern Asia,EE. UU.,Consumer,Coffee Maker,39.99,37.99049996
76837,Debit,26-01-2025,29-01-2025,76,1,0.02,Oceania,EE. UU.,Consumer,Coffee Maker,39.99,39.1902
76828,Debit,26-01-2025,30-01-2025,76,1,0.129999995,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,34.7913002
76841,Debit,26-01-2025,28-01-2025,76,1,0.200000003,Oceania,EE. UU.,Consumer,Coffee Maker,39.99,31.99199988
76859,Debit,26-01-2025,31-01-2025,76,1,0.200000003,Oceania,EE. UU.,Consumer,Coffee Maker,39.99,31.99199988
76855,Transfer,26-01-2025,28-01-2025,76,1,0.02,Oceania,EE. UU.,Consumer,Coffee Maker,39.99,39.1902
76806,Transfer,26-01-2025,28-01-2025,75,1,0.119999997,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,35.19120012
76825,Transfer,26-01-2025,02-01-2025,76,1,0.170000002,Oceania,Puerto Rico,Corporate,Coffee Maker,39.99,33.19169992
76838,Transfer,26-01-2025,30-01-2025,76,1,0.01,Oceania,Puerto Rico,Corporate,Coffee Maker,39.99,39.5901
76862,Transfer,26-01-2025,29-01-2025,76,1,0.159999996,Southeast Asia,Puerto Rico,Corporate,Coffee Maker,39.99,33.59160016
76854,Payment,26-01-2025,27-01-2025,76,1,0.029999999,Oceania,Puerto Rico,Consumer,Coffee Maker,39.99,38.79030004
76812,Transfer,26-01-2025,29-01-2025,75,1,0.039999999,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,38.39040004
76840,Transfer,26-01-2025,02-01-2025,76,1,0.25,Eastern Asia,EE. UU.,Consumer,Coffee Maker,39.99,29.9925
76823,Transfer,26-01-2025,30-01-2025,75,1,0.129999995,Oceania,EE. UU.,Consumer,Coffee Maker,39.99,34.7913002
76824,Transfer,26-01-2025,31-01-2025,76,1,0.180000007,Oceania,EE. UU.,Consumer,Coffee Maker,39.99,32.79179972
76815,Transfer,26-01-2025,02-01-2025,75,1,0.01,Eastern Asia,EE. UU.,Consumer,Coffee Maker,39.99,39.5901
76809,Transfer,26-01-2025,31-01-2025,75,1,0.07,Oceania,EE. UU.,Consumer,Coffee Maker,39.99,37.1907
76836,Cash,26-01-2025,28-01-2025,76,1,0.029999999,Southeast Asia,Puerto Rico,Home Office,Coffee Maker,39.99,38.79030004
76799,Cash,26-01-2025,31-01-2025,75,1,0.25,South Asia,Puerto Rico,Home Office,Coffee Maker,39.99,29.9925
76831,Debit,26-01-2025,28-01-2025,76,1,0.090000004,South Asia,Puerto Rico,Home Office,Coffee Maker,39.99,36.39089984
76833,Transfer,26-01-2025,30-01-2025,76,1,0.059999999,South Asia,Puerto Rico,Consumer,Coffee Maker,39.99,37.59060004
76808,Transfer,26-01-2025,30-01-2025,75,1,0.090000004,Oceania,Puerto Rico,Consumer,Coffee Maker,39.99,36.39089984
76851,Transfer,26-01-2025,28-01-2025,76,1,0.059999999,Oceania,Puerto Rico,Consumer,Coffee Maker,39.99,37.59060004
76839,Debit,26-01-2025,31-01-2025,76,1,0,Eastern Asia,EE. UU.,Home Office,Coffee Maker,39.99,39.99
76834,Payment,26-01-2025,31-01-2025,76,1,0.050000001,Southeast Asia,EE. UU.,Home Office,Coffee Maker,39.99,37.99049996
76835,Payment,26-01-2025,02-01-2025,76,1,0.039999999,South Asia,EE. UU.,Home Office,Coffee Maker,39.99,38.39040004
76844,Transfer,26-01-2025,28-01-2025,76,1,0.159999996,South Asia,EE. UU.,Home Office,Coffee Maker,39.99,33.59160016
76820,Transfer,26-01-2025,02-01-2025,75,1,0.170000002,Oceania,EE. UU.,Home Office,Coffee Maker,39.99,33.19169992
76794,Cash,26-01-2025,28-01-2025,75,1,0.039999999,South Asia,Puerto Rico,Consumer,Coffee Maker,39.99,38.39040004
76845,Cash,26-01-2025,02-01-2025,76,1,0.150000006,Southeast Asia,Puerto Rico,Consumer,Coffee Maker,39.99,33.99149976
76870,Debit,27-01-2025,02-02-2025,76,1,0.050000001,Oceania,EE. UU.,Corporate,Coffee Maker,39.99,37.99049996
76918,Debit,27-01-2025,31-01-2025,76,1,0.129999995,Eastern Asia,EE. UU.,Corporate,Coffee Maker,39.99,34.7913002
76924,Debit,27-01-2025,02-01-2025,76,1,0.050000001,Oceania,Puerto Rico,Consumer,Coffee Maker,39.99,37.99049996
76920,Cash,27-01-2025,02-02-2025,76,1,0.100000001,Eastern Asia,Puerto Rico,Corporate,Coffee Maker,39.99,35.99099996
76893,Cash,27-01-2025,31-01-2025,76,1,0,Southeast Asia,Puerto Rico,Corporate,Coffee Maker,39.99,39.99
76907,Transfer,27-01-2025,28-01-2025,76,1,0.039999999,South Asia,Puerto Rico,Home Office,Coffee Maker,39.99,38.39040004
76927,Cash,27-01-2025,30-01-2025,76,1,0.02,Southeast Asia,EE. UU.,Corporate,Coffee Maker,39.99,39.1902
76925,Cash,27-01-2025,02-02-2025,76,1,0.039999999,Southeast Asia,EE. UU.,Corporate,Coffee Maker,39.99,38.39040004
76922,Cash,27-01-2025,30-01-2025,76,1,0.07,Oceania,EE. UU.,Corporate,Coffee Maker,39.99,37.1907
76913,Cash,27-01-2025,31-01-2025,76,1,0.200000003,South Asia,EE. UU.,Corporate,Coffee Maker,39.99,31.99199988
76901,Payment,27-01-2025,29-01-2025,76,1,0.119999997,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,35.19120012
76882,Payment,27-01-2025,27-01-2025,76,1,0.129999995,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,34.7913002
76912,Debit,27-01-2025,30-01-2025,76,1,0.25,South Asia,Puerto Rico,Consumer,Coffee Maker,39.99,29.9925
76909,Debit,27-01-2025,29-01-2025,76,1,0.02,South Asia,EE. UU.,Corporate,Coffee Maker,39.99,39.1902
76895,Debit,27-01-2025,29-01-2025,76,1,0.200000003,Southeast Asia,Puerto Rico,Corporate,Coffee Maker,39.99,31.99199988
76896,Payment,27-01-2025,29-01-2025,76,1,0.180000007,Southeast Asia,EE. UU.,Corporate,Coffee Maker,39.99,32.79179972
76885,Transfer,27-01-2025,02-02-2025,76,1,0.090000004,Southeast Asia,Puerto Rico,Home Office,Coffee Maker,39.99,36.39089984
76905,Transfer,27-01-2025,02-02-2025,76,1,0.059999999,Southeast Asia,Puerto Rico,Home Office,Coffee Maker,39.99,37.59060004
76887,Cash,27-01-2025,30-01-2025,76,1,0.059999999,South Asia,EE. UU.,Consumer,Coffee Maker,39.99,37.59060004
76899,Cash,27-01-2025,02-01-2025,76,1,0.150000006,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,33.99149976
76916,Payment,27-01-2025,29-01-2025,76,1,0.159999996,Oceania,EE. UU.,Consumer,Coffee Maker,39.99,33.59160016
76915,Debit,27-01-2025,02-02-2025,76,1,0.170000002,Oceania,Puerto Rico,Corporate,Coffee Maker,39.99,33.19169992
76871,Debit,27-01-2025,29-01-2025,76,1,0.039999999,Southeast Asia,Puerto Rico,Corporate,Coffee Maker,39.99,38.39040004
76908,Debit,27-01-2025,29-01-2025,76,1,0.029999999,Eastern Asia,EE. UU.,Consumer,Coffee Maker,39.99,38.79030004
76902,Debit,27-01-2025,29-01-2025,76,1,0.100000001,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,35.99099996
76911,Payment,27-01-2025,29-01-2025,76,1,0,South Asia,EE. UU.,Corporate,Coffee Maker,39.99,39.99
76892,Payment,27-01-2025,30-01-2025,76,1,0.01,Oceania,EE. UU.,Corporate,Coffee Maker,39.99,39.5901
76919,Payment,27-01-2025,02-01-2025,76,1,0.119999997,Eastern Asia,EE. UU.,Corporate,Coffee Maker,39.99,35.19120012
76863,Debit,27-01-2025,31-01-2025,76,1,0.150000006,Southeast Asia,EE. UU.,Corporate,Coffee Maker,39.99,33.99149976
76921,Debit,27-01-2025,29-01-2025,76,1,0.090000004,Oceania,EE. UU.,Corporate,Coffee Maker,39.99,36.39089984
76903,Payment,27-01-2025,29-01-2025,76,1,0.090000004,Southeast Asia,Puerto Rico,Consumer,Coffee Maker,39.99,36.39089984
76873,Debit,27-01-2025,31-01-2025,76,1,0.02,Southeast Asia,EE. UU.,Corporate,Coffee Maker,39.99,39.1902
76891,Debit,27-01-2025,29-01-2025,76,1,0.02,Southeast Asia,EE. UU.,Corporate,Coffee Maker,39.99,39.1902
76872,Debit,27-01-2025,30-01-2025,76,1,0.029999999,Southeast Asia,EE. UU.,Corporate,Coffee Maker,39.99,38.79030004
76928,Debit,27-01-2025,31-01-2025,76,1,0.01,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,39.5901
76904,Debit,27-01-2025,02-01-2025,76,1,0.07,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,37.1907
76898,Payment,27-01-2025,29-01-2025,76,1,0.159999996,Southeast Asia,Puerto Rico,Corporate,Coffee Maker,39.99,33.59160016
76926,Payment,27-01-2025,29-01-2025,76,1,0.029999999,Oceania,Puerto Rico,Corporate,Coffee Maker,39.99,38.79030004
76897,Transfer,27-01-2025,29-01-2025,76,1,0.170000002,Southeast Asia,EE. UU.,Corporate,Coffee Maker,39.99,33.19169992
76894,Transfer,27-01-2025,02-01-2025,76,1,0.25,Southeast Asia,EE. UU.,Corporate,Coffee Maker,39.99,29.9925
76890,Payment,27-01-2025,02-02-2025,76,1,0.029999999,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,38.79030004
76906,Payment,27-01-2025,29-01-2025,76,1,0.050000001,South Asia,EE. UU.,Consumer,Coffee Maker,39.99,37.99049996
76879,Payment,27-01-2025,02-01-2025,76,1,0.170000002,South Asia,EE. UU.,Consumer,Coffee Maker,39.99,33.19169992
76888,Debit,27-01-2025,31-01-2025,76,1,0.050000001,Eastern Asia,EE. UU.,Consumer,Coffee Maker,39.99,37.99049996
76867,Debit,27-01-2025,30-01-2025,76,1,0.090000004,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,36.39089984
76865,Debit,27-01-2025,02-02-2025,76,1,0.119999997,Eastern Asia,EE. UU.,Consumer,Coffee Maker,39.99,35.19120012
76883,Debit,27-01-2025,31-01-2025,76,1,0.119999997,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,35.19120012
76880,Debit,27-01-2025,02-02-2025,76,1,0.159999996,South Asia,EE. UU.,Consumer,Coffee Maker,39.99,33.59160016
76877,Debit,27-01-2025,30-01-2025,76,1,0.200000003,South Asia,EE. UU.,Consumer,Coffee Maker,39.99,31.99199988
76914,Debit,27-01-2025,02-01-2025,76,1,0.180000007,South Asia,EE. UU.,Home Office,Coffee Maker,39.99,32.79179972
76929,Transfer,27-01-2025,02-01-2025,76,1,0,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,39.99
76923,Transfer,27-01-2025,31-01-2025,76,1,0.059999999,Oceania,EE. UU.,Consumer,Coffee Maker,39.99,37.59060004
76869,Transfer,27-01-2025,02-01-2025,76,1,0.059999999,Oceania,Puerto Rico,Corporate,Coffee Maker,39.99,37.59060004
76910,Transfer,27-01-2025,02-02-2025,76,1,0.01,South Asia,Puerto Rico,Corporate,Coffee Maker,39.99,39.5901
76874,Transfer,27-01-2025,02-01-2025,76,1,0.01,Southeast Asia,Puerto Rico,Corporate,Coffee Maker,39.99,39.5901
76864,Transfer,27-01-2025,02-01-2025,76,1,0.129999995,Oceania,Puerto Rico,Corporate,Coffee Maker,39.99,34.7913002
76930,Payment,27-01-2025,02-02-2025,76,1,0.25,Southeast Asia,Puerto Rico,Consumer,Coffee Maker,39.99,29.9925
76917,Payment,27-01-2025,30-01-2025,76,1,0.150000006,Oceania,Puerto Rico,Consumer,Coffee Maker,39.99,33.99149976
76866,Payment,27-01-2025,29-01-2025,76,1,0.100000001,Southeast Asia,Puerto Rico,Consumer,Coffee Maker,39.99,35.99099996
76889,Payment,27-01-2025,02-01-2025,76,1,0.039999999,Southeast Asia,Puerto Rico,Consumer,Coffee Maker,39.99,38.39040004
76876,Debit,27-01-2025,29-01-2025,76,1,0.25,Oceania,Puerto Rico,Home Office,Coffee Maker,39.99,29.9925
76881,Transfer,27-01-2025,29-01-2025,76,1,0.150000006,South Asia,Puerto Rico,Consumer,Coffee Maker,39.99,33.99149976
76884,Debit,27-01-2025,02-01-2025,76,1,0.100000001,Southeast Asia,EE. UU.,Home Office,Coffee Maker,39.99,35.99099996
76886,Payment,27-01-2025,29-01-2025,76,1,0.07,South Asia,EE. UU.,Home Office,Coffee Maker,39.99,37.1907
76868,Transfer,27-01-2025,31-01-2025,76,1,0.07,Southeast Asia,EE. UU.,Home Office,Coffee Maker,39.99,37.1907
76875,Transfer,27-01-2025,02-02-2025,76,1,0,Southeast Asia,EE. UU.,Home Office,Coffee Maker,39.99,39.99
76878,Cash,27-01-2025,31-01-2025,76,1,0.180000007,South Asia,Puerto Rico,Consumer,Coffee Maker,39.99,32.79179972
76900,Debit,27-01-2025,29-01-2025,76,1,0.129999995,Southeast Asia,Puerto Rico,Consumer,Coffee Maker,39.99,34.7913002
76976,Debit,28-01-2025,30-01-2025,76,1,0.07,Oceania,EE. UU.,Corporate,Coffee Maker,39.99,37.1907
76992,Debit,28-01-2025,31-01-2025,76,1,0.100000001,South Asia,EE. UU.,Corporate,Coffee Maker,39.99,35.99099996
76938,Payment,28-01-2025,02-01-2025,76,1,0.100000001,Oceania,Puerto Rico,Home Office,Coffee Maker,39.99,35.99099996
76933,Payment,28-01-2025,02-01-2025,76,1,0.170000002,Southeast Asia,Puerto Rico,Home Office,Coffee Maker,39.99,33.19169992
76990,Debit,28-01-2025,02-03-2025,76,1,0.129999995,South Asia,Puerto Rico,Consumer,Coffee Maker,39.99,34.7913002
76942,Cash,28-01-2025,30-01-2025,76,1,0.050000001,Oceania,EE. UU.,Consumer,Coffee Maker,39.99,37.99049996
76966,Payment,28-01-2025,30-01-2025,76,1,0.25,Southeast Asia,Puerto Rico,Home Office,Coffee Maker,39.99,29.9925
76980,Transfer,28-01-2025,30-01-2025,76,1,0.029999999,Eastern Asia,Puerto Rico,Home Office,Coffee Maker,39.99,38.79030004
76987,Payment,28-01-2025,30-01-2025,76,1,0.170000002,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,33.19169992
76936,Debit,28-01-2025,30-01-2025,76,1,0.129999995,Oceania,Puerto Rico,Consumer,Coffee Maker,39.99,34.7913002
76994,Cash,28-01-2025,02-02-2025,76,1,0.07,South Asia,EE. UU.,Corporate,Coffee Maker,39.99,37.1907
76995,Payment,28-01-2025,02-03-2025,76,1,0.059999999,South Asia,EE. UU.,Corporate,Coffee Maker,39.99,37.59060004
76986,Payment,28-01-2025,30-01-2025,76,1,0.180000007,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,32.79179972
76960,Debit,28-01-2025,02-03-2025,76,1,0.050000001,Oceania,Puerto Rico,Corporate,Coffee Maker,39.99,37.99049996
76971,Debit,28-01-2025,30-01-2025,76,1,0.150000006,Oceania,Puerto Rico,Corporate,Coffee Maker,39.99,33.99149976
76972,Payment,28-01-2025,31-01-2025,76,1,0.129999995,Eastern Asia,EE. UU.,Corporate,Coffee Maker,39.99,34.7913002
76943,Cash,28-01-2025,30-01-2025,76,1,0.039999999,Oceania,EE. UU.,Home Office,Coffee Maker,39.99,38.39040004
76956,Cash,28-01-2025,28-01-2025,76,1,0.100000001,Oceania,EE. UU.,Home Office,Coffee Maker,39.99,35.99099996
76964,Cash,28-01-2025,02-02-2025,76,1,0.01,Oceania,EE. UU.,Home Office,Coffee Maker,39.99,39.5901
76981,Cash,28-01-2025,30-01-2025,76,1,0.02,Eastern Asia,EE. UU.,Home Office,Coffee Maker,39.99,39.1902
76961,Debit,28-01-2025,30-01-2025,76,1,0.039999999,Oceania,EE. UU.,Consumer,Coffee Maker,39.99,38.39040004
76954,Payment,28-01-2025,28-01-2025,76,1,0.129999995,South Asia,Puerto Rico,Corporate,Coffee Maker,39.99,34.7913002
76959,Transfer,28-01-2025,02-02-2025,76,1,0.059999999,Oceania,EE. UU.,Corporate,Coffee Maker,39.99,37.59060004
76978,Transfer,28-01-2025,02-01-2025,76,1,0.050000001,Eastern Asia,EE. UU.,Corporate,Coffee Maker,39.99,37.99049996
76953,Transfer,28-01-2025,02-01-2025,76,1,0.150000006,South Asia,EE. UU.,Corporate,Coffee Maker,39.99,33.99149976
76944,Transfer,28-01-2025,02-02-2025,76,1,0.029999999,Oceania,EE. UU.,Corporate,Coffee Maker,39.99,38.79030004
76974,Payment,28-01-2025,02-02-2025,76,1,0.100000001,Oceania,EE. UU.,Consumer,Coffee Maker,39.99,35.99099996
76991,Payment,28-01-2025,30-01-2025,76,1,0.119999997,South Asia,EE. UU.,Consumer,Coffee Maker,39.99,35.19120012
76993,Payment,28-01-2025,02-01-2025,76,1,0.090000004,South Asia,Puerto Rico,Corporate,Coffee Maker,39.99,36.39089984
76999,Debit,28-01-2025,02-02-2025,76,1,0.02,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,39.1902
76998,Debit,28-01-2025,02-01-2025,76,1,0.029999999,Southeast Asia,EE. UU.,Consumer,Coffee Maker,39.99,38.79030004
76937,Debit,28-01-2025,31-01-2025,76,1,0.119999997,Oceania,EE. UU.,Consumer,Coffee Maker,39.99,35.19120012
76935,Debit,28-01-2025,02-03-2025,76,1,0.150000006,Oceania,EE. UU.,Consumer,Coffee Maker,39.99,33.99149976
