Order_Id,Supplier_Name,Supplier_Country,Product_Name,Order_Item_Quantity,Expected_Delivery_Date,Actual_Delivery_Date,Days_Delayed
76511,ComfortCraft,Poland,Armchair,1,25-01-2025,23-01-2025,-2
76514,ComfortCraft,Poland,Armchair,1,25-01-2025,26-01-2025,1
76502,ComfortCraft,Poland,Armchair,1,23-01-2025,24-01-2025,1
76519,ComfortCraft,Poland,Armchair,1,23-01-2025,26-01-2025,3
76478,ComfortCraft,Poland,Armchair,1,22-01-2025,23-01-2025,1
76506,ComfortCraft,Poland,Armchair,1,22-01-2025,23-01-2025,1
76491,ComfortCraft,Poland,Armchair,1,25-01-2025,23-01-2025,-2
76486,ComfortCraft,Poland,Armchair,1,25-01-2025,23-01-2025,-2
76464,ComfortCraft,Poland,Armchair,1,25-01-2025,26-01-2025,1
76481,ComfortCraft,Poland,Armchair,1,25-01-2025,23-01-2025,-2
76497,ComfortCraft,Poland,Armchair,1,22-01-2025,23-01-2025,1
76493,ComfortCraft,Poland,Armchair,1,22-01-2025,23-01-2025,1
76459,ComfortCraft,Poland,Armchair,1,25-01-2025,26-01-2025,1
76501,ComfortCraft,Poland,Armchair,1,23-01-2025,23-01-2025,0
76515,ComfortCraft,Poland,Armchair,1,23-01-2025,27-01-2025,4
76470,ComfortCraft,Poland,Armchair,1,25-01-2025,27-01-2025,2
76457,ComfortCraft,Poland,Armchair,1,21-01-2025,21-01-2025,0
76469,ComfortCraft,Poland,Armchair,1,25-01-2025,26-01-2025,1
76468,ComfortCraft,Poland,Armchair,1,25-01-2025,25-01-2025,0
76466,ComfortCraft,Poland,Armchair,1,25-01-2025,23-01-2025,-2
76463,ComfortCraft,Poland,Armchair,1,25-01-2025,25-01-2025,0
76475,ComfortCraft,Poland,Armchair,1,21-01-2025,21-01-2025,0
76516,ComfortCraft,Poland,Armchair,1,23-01-2025,23-01-2025,0
76476,ComfortCraft,Poland,Armchair,1,22-01-2025,23-01-2025,1
76507,ComfortCraft,Poland,Armchair,1,23-01-2025,24-01-2025,1
76518,ComfortCraft,Poland,Armchair,1,23-01-2025,25-01-2025,2
76474,ComfortCraft,Poland,Armchair,1,21-01-2025,21-01-2025,0
76517,ComfortCraft,Poland,Armchair,1,23-01-2025,24-01-2025,1
76465,ComfortCraft,Poland,Armchair,1,25-01-2025,27-01-2025,2
76498,ComfortCraft,Poland,Armchair,1,25-01-2025,25-01-2025,0
76483,ComfortCraft,Poland,Armchair,1,25-01-2025,25-01-2025,0
76490,ComfortCraft,Poland,Armchair,1,25-01-2025,27-01-2025,2
76504,ComfortCraft,Poland,Armchair,1,25-01-2025,26-01-2025,1
76482,ComfortCraft,Poland,Armchair,1,25-01-2025,24-01-2025,-1
76458,ComfortCraft,Poland,Armchair,1,25-01-2025,25-01-2025,0
76494,ComfortCraft,Poland,Armchair,1,22-01-2025,23-01-2025,1
76488,ComfortCraft,Poland,Armchair,1,25-01-2025,25-01-2025,0
76487,ComfortCraft,Poland,Armchair,1,25-01-2025,24-01-2025,-1
76485,ComfortCraft,Poland,Armchair,1,25-01-2025,27-01-2025,2
76513,ComfortCraft,Poland,Armchair,1,25-01-2025,25-01-2025,0
76509,ComfortCraft,Poland,Armchair,1,22-01-2025,23-01-2025,1
76477,ComfortCraft,Poland,Armchair,1,22-01-2025,23-01-2025,1
76454,ComfortCraft,Poland,Armchair,1,21-01-2025,21-01-2025,0
76495,ComfortCraft,Poland,Armchair,1,23-01-2025,27-01-2025,4
76505,ComfortCraft,Poland,Armchair,1,25-01-2025,27-01-2025,2
76500,ComfortCraft,Poland,Armchair,1,23-01-2025,27-01-2025,4
76496,ComfortCraft,Poland,Armchair,1,23-01-2025,23-01-2025,0
76503,ComfortCraft,Poland,Armchair,1,25-01-2025,25-01-2025,0
76499,ComfortCraft,Poland,Armchair,1,25-01-2025,26-01-2025,1
76510,ComfortCraft,Poland,Armchair,1,22-01-2025,23-01-2025,1
76484,ComfortCraft,Poland,Armchair,1,25-01-2025,26-01-2025,1
76460,ComfortCraft,Poland,Armchair,1,25-01-2025,27-01-2025,2
76512,ComfortCraft,Poland,Armchair,1,25-01-2025,24-01-2025,-1
76492,ComfortCraft,Poland,Armchair,1,22-01-2025,23-01-2025,1
76467,ComfortCraft,Poland,Armchair,1,25-01-2025,24-01-2025,-1
76462,ComfortCraft,Poland,Armchair,1,25-01-2025,24-01-2025,-1
76479,ComfortCraft,Poland,Armchair,1,22-01-2025,23-01-2025,1
76456,ComfortCraft,Poland,Armchair,1,21-01-2025,21-01-2025,0
76480,ComfortCraft,Poland,Armchair,1,25-01-2025,27-01-2025,2
76508,ComfortCraft,Poland,Armchair,1,22-01-2025,23-01-2025,1
76489,ComfortCraft,Poland,Armchair,1,25-01-2025,26-01-2025,1
76453,ComfortCraft,Poland,Armchair,1,22-01-2025,23-01-2025,1
76455,ComfortCraft,Poland,Armchair,1,21-01-2025,21-01-2025,0
76585,ComfortCraft,Poland,Armchair,1,26-01-2025,28-01-2025,2
76535,ComfortCraft,Poland,Armchair,1,26-01-2025,28-01-2025,2
76563,ComfortCraft,Poland,Armchair,1,24-01-2025,26-01-2025,2
76520,ComfortCraft,Poland,Armchair,1,24-01-2025,28-01-2025,4
76556,ComfortCraft,Poland,Armchair,1,23-01-2025,24-01-2025,1
76549,ComfortCraft,Poland,Armchair,1,22-01-2025,22-01-2025,0
76540,ComfortCraft,Poland,Armchair,1,22-01-2025,22-01-2025,0
76547,ComfortCraft,Poland,Armchair,1,26-01-2025,25-01-2025,-1
76579,ComfortCraft,Poland,Armchair,1,26-01-2025,27-01-2025,1
76557,ComfortCraft,Poland,Armchair,1,23-01-2025,24-01-2025,1
76558,ComfortCraft,Poland,Armchair,1,23-01-2025,24-01-2025,1
76546,ComfortCraft,Poland,Armchair,1,26-01-2025,24-01-2025,-2
76543,ComfortCraft,Poland,Armchair,1,24-01-2025,26-01-2025,2
76587,ComfortCraft,Poland,Armchair,1,24-01-2025,25-01-2025,1
76528,ComfortCraft,Poland,Armchair,1,23-01-2025,24-01-2025,1
76562,ComfortCraft,Poland,Armchair,1,23-01-2025,24-01-2025,1
76584,ComfortCraft,Poland,Armchair,1,24-01-2025,27-01-2025,3
76566,ComfortCraft,Poland,Armchair,1,24-01-2025,24-01-2025,0
76582,ComfortCraft,Poland,Armchair,1,24-01-2025,25-01-2025,1
76544,ComfortCraft,Poland,Armchair,1,24-01-2025,27-01-2025,3
76533,ComfortCraft,Poland,Armchair,1,26-01-2025,26-01-2025,0
76526,ComfortCraft,Poland,Armchair,1,24-01-2025,24-01-2025,0
76561,ComfortCraft,Poland,Armchair,1,24-01-2025,24-01-2025,0
76542,ComfortCraft,Poland,Armchair,1,24-01-2025,25-01-2025,1
76559,ComfortCraft,Poland,Armchair,1,24-01-2025,27-01-2025,3
76588,ComfortCraft,Poland,Armchair,1,24-01-2025,26-01-2025,2
76564,ComfortCraft,Poland,Armchair,1,26-01-2025,27-01-2025,1
76525,ComfortCraft,Poland,Armchair,1,26-01-2025,28-01-2025,2
76548,ComfortCraft,Poland,Armchair,1,26-01-2025,26-01-2025,0
76523,ComfortCraft,Poland,Armchair,1,26-01-2025,26-01-2025,0
76575,ComfortCraft,Poland,Armchair,1,26-01-2025,28-01-2025,2
76572,ComfortCraft,Poland,Armchair,1,26-01-2025,25-01-2025,-1
76554,ComfortCraft,Poland,Armchair,1,26-01-2025,27-01-2025,1
76551,ComfortCraft,Poland,Armchair,1,26-01-2025,24-01-2025,-2
76555,ComfortCraft,Poland,Armchair,1,26-01-2025,28-01-2025,2
76583,ComfortCraft,Poland,Armchair,1,23-01-2025,24-01-2025,1
76570,ComfortCraft,Poland,Armchair,1,23-01-2025,24-01-2025,1
76580,ComfortCraft,Poland,Armchair,1,26-01-2025,28-01-2025,2
76577,ComfortCraft,Poland,Armchair,1,26-01-2025,25-01-2025,-1
76568,ComfortCraft,Poland,Armchair,1,26-01-2025,26-01-2025,0
76571,ComfortCraft,Poland,Armchair,1,26-01-2025,24-01-2025,-2
76552,ComfortCraft,Poland,Armchair,1,26-01-2025,25-01-2025,-1
76536,ComfortCraft,Poland,Armchair,1,23-01-2025,24-01-2025,1
76538,ComfortCraft,Poland,Armchair,1,22-01-2025,22-01-2025,0
76537,ComfortCraft,Poland,Armchair,1,22-01-2025,22-01-2025,0
76569,ComfortCraft,Poland,Armchair,1,24-01-2025,27-01-2025,3
76581,ComfortCraft,Poland,Armchair,1,24-01-2025,24-01-2025,0
76545,ComfortCraft,Poland,Armchair,1,24-01-2025,28-01-2025,4
76560,ComfortCraft,Poland,Armchair,1,24-01-2025,28-01-2025,4
76576,ComfortCraft,Poland,Armchair,1,24-01-2025,24-01-2025,0
76574,ComfortCraft,Poland,Armchair,1,26-01-2025,27-01-2025,1
76578,ComfortCraft,Poland,Armchair,1,26-01-2025,26-01-2025,0
76522,ComfortCraft,Poland,Armchair,1,26-01-2025,25-01-2025,-1
76573,ComfortCraft,Poland,Armchair,1,26-01-2025,26-01-2025,0
76531,ComfortCraft,Poland,Armchair,1,26-01-2025,24-01-2025,-2
76530,ComfortCraft,Poland,Armchair,1,23-01-2025,24-01-2025,1
76550,ComfortCraft,Poland,Armchair,1,22-01-2025,22-01-2025,0
76567,ComfortCraft,Poland,Armchair,1,26-01-2025,25-01-2025,-1
76553,ComfortCraft,Poland,Armchair,1,26-01-2025,26-01-2025,0
76529,ComfortCraft,Poland,Armchair,1,23-01-2025,24-01-2025,1
76565,ComfortCraft,Poland,Armchair,1,24-01-2025,28-01-2025,4
76534,ComfortCraft,Poland,Armchair,1,26-01-2025,27-01-2025,1
76586,ComfortCraft,Poland,Armchair,1,24-01-2025,24-01-2025,0
76524,ComfortCraft,Poland,Armchair,1,26-01-2025,27-01-2025,1
76521,ComfortCraft,Poland,Armchair,1,26-01-2025,24-01-2025,-2
76532,ComfortCraft,Poland,Armchair,1,26-01-2025,25-01-2025,-1
76527,ComfortCraft,Poland,Armchair,1,23-01-2025,24-01-2025,1
76541,ComfortCraft,Poland,Armchair,1,22-01-2025,22-01-2025,0
76539,ComfortCraft,Poland,Armchair,1,22-01-2025,22-01-2025,0
76614,ComfortCraft,Poland,Armchair,1,27-01-2025,28-01-2025,1
76610,ComfortCraft,Poland,Armchair,1,27-01-2025,29-01-2025,2
76654,ComfortCraft,Poland,Armchair,1,27-01-2025,28-01-2025,1
76600,ComfortCraft,Poland,Armchair,1,24-01-2025,25-01-2025,1
76596,ComfortCraft,Poland,Armchair,1,24-01-2025,25-01-2025,1
76634,ComfortCraft,Poland,Armchair,1,27-01-2025,28-01-2025,1
76627,ComfortCraft,Poland,Armchair,1,27-01-2025,26-01-2025,-1
76619,ComfortCraft,Poland,Armchair,1,27-01-2025,28-01-2025,1
76592,ComfortCraft,Poland,Armchair,1,24-01-2025,25-01-2025,1
76603,ComfortCraft,Poland,Armchair,1,24-01-2025,25-01-2025,1
76589,ComfortCraft,Poland,Armchair,1,25-01-2025,28-01-2025,3
76652,ComfortCraft,Poland,Armchair,1,27-01-2025,26-01-2025,-1
76649,ComfortCraft,Poland,Armchair,1,27-01-2025,28-01-2025,1
76591,ComfortCraft,Poland,Armchair,1,27-01-2025,25-01-2025,-2
76629,ComfortCraft,Poland,Armchair,1,27-01-2025,28-01-2025,1
76643,ComfortCraft,Poland,Armchair,1,27-01-2025,27-01-2025,0
76611,ComfortCraft,Poland,Armchair,1,27-01-2025,25-01-2025,-2
76604,ComfortCraft,Poland,Armchair,1,24-01-2025,25-01-2025,1
76637,ComfortCraft,Poland,Armchair,1,24-01-2025,25-01-2025,1
76612,ComfortCraft,Poland,Armchair,1,27-01-2025,26-01-2025,-1
76601,ComfortCraft,Poland,Armchair,1,24-01-2025,25-01-2025,1
76648,ComfortCraft,Poland,Armchair,1,27-01-2025,27-01-2025,0
76635,ComfortCraft,Poland,Armchair,1,25-01-2025,29-01-2025,4
76622,ComfortCraft,Poland,Armchair,1,25-01-2025,26-01-2025,1
76595,ComfortCraft,Poland,Armchair,1,24-01-2025,25-01-2025,1
76593,ComfortCraft,Poland,Armchair,1,24-01-2025,25-01-2025,1
76628,ComfortCraft,Poland,Armchair,1,27-01-2025,27-01-2025,0
76644,ComfortCraft,Poland,Armchair,1,27-01-2025,28-01-2025,1
76626,ComfortCraft,Poland,Armchair,1,27-01-2025,25-01-2025,-2
76642,ComfortCraft,Poland,Armchair,1,27-01-2025,26-01-2025,-1
76639,ComfortCraft,Poland,Armchair,1,27-01-2025,28-01-2025,1
76613,ComfortCraft,Poland,Armchair,1,27-01-2025,27-01-2025,0
76618,ComfortCraft,Poland,Armchair,1,27-01-2025,27-01-2025,0
76617,ComfortCraft,Poland,Armchair,1,27-01-2025,26-01-2025,-1
76633,ComfortCraft,Poland,Armchair,1,27-01-2025,27-01-2025,0
76609,ComfortCraft,Poland,Armchair,1,27-01-2025,28-01-2025,1
76645,ComfortCraft,Poland,Armchair,1,27-01-2025,29-01-2025,2
76607,ComfortCraft,Poland,Armchair,1,27-01-2025,26-01-2025,-1
76605,ComfortCraft,Poland,Armchair,1,27-01-2025,29-01-2025,2
76623,ComfortCraft,Poland,Armchair,1,27-01-2025,27-01-2025,0
76640,ComfortCraft,Poland,Armchair,1,27-01-2025,29-01-2025,2
76620,ComfortCraft,Poland,Armchair,1,27-01-2025,29-01-2025,2
76602,ComfortCraft,Poland,Armchair,1,24-01-2025,25-01-2025,1
76615,ComfortCraft,Poland,Armchair,1,25-01-2025,29-01-2025,4
76594,ComfortCraft,Poland,Armchair,1,27-01-2025,28-01-2025,1
76616,ComfortCraft,Poland,Armchair,1,25-01-2025,25-01-2025,0
76624,ComfortCraft,Poland,Armchair,1,25-01-2025,28-01-2025,3
76651,ComfortCraft,Poland,Armchair,1,27-01-2025,25-01-2025,-2
76625,ComfortCraft,Poland,Armchair,1,27-01-2025,29-01-2025,2
76647,ComfortCraft,Poland,Armchair,1,27-01-2025,26-01-2025,-1
76646,ComfortCraft,Poland,Armchair,1,27-01-2025,25-01-2025,-2
76598,ComfortCraft,Poland,Armchair,1,24-01-2025,25-01-2025,1
76590,ComfortCraft,Poland,Armchair,1,27-01-2025,29-01-2025,2
76641,ComfortCraft,Poland,Armchair,1,27-01-2025,25-01-2025,-2
76638,ComfortCraft,Poland,Armchair,1,27-01-2025,27-01-2025,0
76621,ComfortCraft,Poland,Armchair,1,25-01-2025,25-01-2025,0
76606,ComfortCraft,Poland,Armchair,1,27-01-2025,25-01-2025,-2
76656,ComfortCraft,Poland,Armchair,1,27-01-2025,25-01-2025,-2
76608,ComfortCraft,Poland,Armchair,1,27-01-2025,27-01-2025,0
76650,ComfortCraft,Poland,Armchair,1,27-01-2025,29-01-2025,2
76655,ComfortCraft,Poland,Armchair,1,27-01-2025,29-01-2025,2
76653,ComfortCraft,Poland,Armchair,1,27-01-2025,27-01-2025,0
76630,ComfortCraft,Poland,Armchair,1,27-01-2025,29-01-2025,2
76631,ComfortCraft,Poland,Armchair,1,27-01-2025,25-01-2025,-2
76597,ComfortCraft,Poland,Armchair,1,24-01-2025,25-01-2025,1
76599,ComfortCraft,Poland,Armchair,1,24-01-2025,25-01-2025,1
76632,ComfortCraft,Poland,Armchair,1,25-01-2025,26-01-2025,1
76636,ComfortCraft,Poland,Armchair,1,24-01-2025,25-01-2025,1
76683,ComfortCraft,Poland,Armchair,1,28-01-2025,28-01-2025,0
76659,ComfortCraft,Poland,Armchair,1,28-01-2025,29-01-2025,1
76666,ComfortCraft,Poland,Armchair,1,26-01-2025,26-01-2025,0
76708,ComfortCraft,Poland,Armchair,1,28-01-2025,28-01-2025,0
76664,ComfortCraft,Poland,Armchair,1,28-01-2025,29-01-2025,1
76680,ComfortCraft,Poland,Armchair,1,28-01-2025,30-01-2025,2
76692,ComfortCraft,Poland,Armchair,1,28-01-2025,27-01-2025,-1
76721,ComfortCraft,Poland,Armchair,1,28-01-2025,26-01-2025,-2
76725,ComfortCraft,Poland,Armchair,1,26-01-2025,30-01-2025,4
76707,ComfortCraft,Poland,Armchair,1,28-01-2025,27-01-2025,-1
76722,ComfortCraft,Poland,Armchair,1,28-01-2025,27-01-2025,-1
76716,ComfortCraft,Poland,Armchair,1,28-01-2025,26-01-2025,-2
76724,ComfortCraft,Poland,Armchair,1,26-01-2025,29-01-2025,3
76697,ComfortCraft,Poland,Armchair,1,28-01-2025,27-01-2025,-1
76670,ComfortCraft,Poland,Armchair,1,28-01-2025,30-01-2025,2
76685,ComfortCraft,Poland,Armchair,1,28-01-2025,30-01-2025,2
76705,ComfortCraft,Poland,Armchair,1,26-01-2025,30-01-2025,4
76704,ComfortCraft,Poland,Armchair,1,26-01-2025,29-01-2025,3
76701,ComfortCraft,Poland,Armchair,1,26-01-2025,26-01-2025,0
76690,ComfortCraft,Poland,Armchair,1,28-01-2025,30-01-2025,2
76672,ComfortCraft,Poland,Armchair,1,28-01-2025,27-01-2025,-1
76686,ComfortCraft,Poland,Armchair,1,28-01-2025,26-01-2025,-2
76702,ComfortCraft,Poland,Armchair,1,28-01-2025,27-01-2025,-1
76665,ComfortCraft,Poland,Armchair,1,26-01-2025,30-01-2025,4
76678,ComfortCraft,Poland,Armchair,1,25-01-2025,26-01-2025,1
76706,ComfortCraft,Poland,Armchair,1,26-01-2025,26-01-2025,0
76679,ComfortCraft,Poland,Armchair,1,28-01-2025,29-01-2025,1
76720,ComfortCraft,Poland,Armchair,1,28-01-2025,30-01-2025,2
76700,ComfortCraft,Poland,Armchair,1,28-01-2025,30-01-2025,2
76714,ComfortCraft,Poland,Armchair,1,28-01-2025,29-01-2025,1
76696,ComfortCraft,Poland,Armchair,1,28-01-2025,26-01-2025,-2
76663,ComfortCraft,Poland,Armchair,1,28-01-2025,28-01-2025,0
76660,ComfortCraft,Poland,Armchair,1,28-01-2025,30-01-2025,2
76676,ComfortCraft,Poland,Armchair,1,28-01-2025,26-01-2025,-2
76693,ComfortCraft,Poland,Armchair,1,28-01-2025,28-01-2025,0
76691,ComfortCraft,Poland,Armchair,1,28-01-2025,26-01-2025,-2
76662,ComfortCraft,Poland,Armchair,1,28-01-2025,27-01-2025,-1
76689,ComfortCraft,Poland,Armchair,1,26-01-2025,29-01-2025,3
76687,ComfortCraft,Poland,Armchair,1,26-01-2025,27-01-2025,1
76668,ComfortCraft,Poland,Armchair,1,26-01-2025,28-01-2025,2
76667,ComfortCraft,Poland,Armchair,1,26-01-2025,27-01-2025,1
76718,ComfortCraft,Poland,Armchair,1,26-01-2025,28-01-2025,2
76657,ComfortCraft,Poland,Armchair,1,26-01-2025,27-01-2025,1
76669,ComfortCraft,Poland,Armchair,1,26-01-2025,29-01-2025,3
76684,ComfortCraft,Poland,Armchair,1,28-01-2025,29-01-2025,1
76671,ComfortCraft,Poland,Armchair,1,28-01-2025,26-01-2025,-2
76710,ComfortCraft,Poland,Armchair,1,24-01-2025,25-01-2025,1
76677,ComfortCraft,Poland,Armchair,1,28-01-2025,27-01-2025,-1
76712,ComfortCraft,Poland,Armchair,1,28-01-2025,27-01-2025,-1
76658,ComfortCraft,Poland,Armchair,1,28-01-2025,28-01-2025,0
76674,ComfortCraft,Poland,Armchair,1,28-01-2025,29-01-2025,1
76688,ComfortCraft,Poland,Armchair,1,26-01-2025,28-01-2025,2
76723,ComfortCraft,Poland,Armchair,1,28-01-2025,28-01-2025,0
76661,ComfortCraft,Poland,Armchair,1,28-01-2025,26-01-2025,-2
76713,ComfortCraft,Poland,Armchair,1,28-01-2025,28-01-2025,0
76695,ComfortCraft,Poland,Armchair,1,28-01-2025,30-01-2025,2
76719,ComfortCraft,Poland,Armchair,1,26-01-2025,29-01-2025,3
76703,ComfortCraft,Poland,Armchair,1,28-01-2025,28-01-2025,0
76717,ComfortCraft,Poland,Armchair,1,28-01-2025,27-01-2025,-1
76715,ComfortCraft,Poland,Armchair,1,28-01-2025,30-01-2025,2
76699,ComfortCraft,Poland,Armchair,1,28-01-2025,29-01-2025,1
76694,ComfortCraft,Poland,Armchair,1,28-01-2025,29-01-2025,1
76698,ComfortCraft,Poland,Armchair,1,26-01-2025,28-01-2025,2
76681,ComfortCraft,Poland,Armchair,1,28-01-2025,26-01-2025,-2
76673,ComfortCraft,Poland,Armchair,1,28-01-2025,28-01-2025,0
76682,ComfortCraft,Poland,Armchair,1,28-01-2025,27-01-2025,-1
76709,ComfortCraft,Poland,Armchair,1,28-01-2025,29-01-2025,1
76675,ComfortCraft,Poland,Armchair,1,28-01-2025,30-01-2025,2
76711,ComfortCraft,Poland,Armchair,1,25-01-2025,26-01-2025,1
76777,ComfortCraft,Poland,Armchair,1,25-01-2025,26-01-2025,1
76774,ComfortCraft,Poland,Armchair,1,29-01-2025,30-01-2025,1
76729,ComfortCraft,Poland,Armchair,1,29-01-2025,30-01-2025,1
76727,ComfortCraft,Poland,Armchair,1,29-01-2025,28-01-2025,-1
76744,ComfortCraft,Poland,Armchair,1,27-01-2025,30-01-2025,3
76742,ComfortCraft,Poland,Armchair,1,26-01-2025,27-01-2025,1
76760,ComfortCraft,Poland,Armchair,1,27-01-2025,31-01-2025,4
76768,ComfortCraft,Poland,Armchair,1,27-01-2025,29-01-2025,2
76750,ComfortCraft,Poland,Armchair,1,26-01-2025,27-01-2025,1
76766,ComfortCraft,Poland,Armchair,1,29-01-2025,27-01-2025,-2
76764,ComfortCraft,Poland,Armchair,1,29-01-2025,30-01-2025,1
76743,ComfortCraft,Poland,Armchair,1,26-01-2025,27-01-2025,1
76749,ComfortCraft,Poland,Armchair,1,26-01-2025,27-01-2025,1
76731,ComfortCraft,Poland,Armchair,1,29-01-2025,27-01-2025,-2
76728,ComfortCraft,Poland,Armchair,1,29-01-2025,29-01-2025,0
76751,ComfortCraft,Poland,Armchair,1,26-01-2025,27-01-2025,1
76778,ComfortCraft,Poland,Armchair,1,25-01-2025,26-01-2025,1
76776,ComfortCraft,Poland,Armchair,1,25-01-2025,26-01-2025,1
76786,ComfortCraft,Poland,Armchair,1,25-01-2025,26-01-2025,1
76745,ComfortCraft,Poland,Armchair,1,27-01-2025,31-01-2025,4
76735,ComfortCraft,Poland,Armchair,1,29-01-2025,31-01-2025,2
76752,ComfortCraft,Poland,Armchair,1,27-01-2025,28-01-2025,1
76767,ComfortCraft,Poland,Armchair,1,27-01-2025,28-01-2025,1
76779,ComfortCraft,Poland,Armchair,1,25-01-2025,26-01-2025,1
76784,ComfortCraft,Poland,Armchair,1,25-01-2025,26-01-2025,1
76748,ComfortCraft,Poland,Armchair,1,27-01-2025,29-01-2025,2
76733,ComfortCraft,Poland,Armchair,1,29-01-2025,29-01-2025,0
76793,ComfortCraft,Poland,Armchair,1,25-01-2025,26-01-2025,1
76792,ComfortCraft,Poland,Armchair,1,25-01-2025,26-01-2025,1
76730,ComfortCraft,Poland,Armchair,1,29-01-2025,31-01-2025,2
76780,ComfortCraft,Poland,Armchair,1,25-01-2025,26-01-2025,1
76785,ComfortCraft,Poland,Armchair,1,25-01-2025,26-01-2025,1
76747,ComfortCraft,Poland,Armchair,1,27-01-2025,28-01-2025,1
76746,ComfortCraft,Poland,Armchair,1,27-01-2025,27-01-2025,0
76769,ComfortCraft,Poland,Armchair,1,27-01-2025,30-01-2025,3
76783,ComfortCraft,Poland,Armchair,1,25-01-2025,26-01-2025,1
76762,ComfortCraft,Poland,Armchair,1,29-01-2025,28-01-2025,-1
76756,ComfortCraft,Poland,Armchair,1,29-01-2025,27-01-2025,-2
76736,ComfortCraft,Poland,Armchair,1,29-01-2025,27-01-2025,-2
76770,ComfortCraft,Poland,Armchair,1,29-01-2025,31-01-2025,2
76763,ComfortCraft,Poland,Armchair,1,29-01-2025,29-01-2025,0
76726,ComfortCraft,Poland,Armchair,1,29-01-2025,27-01-2025,-2
76754,ComfortCraft,Poland,Armchair,1,29-01-2025,30-01-2025,1
76790,ComfortCraft,Poland,Armchair,1,29-01-2025,31-01-2025,2
76734,ComfortCraft,Poland,Armchair,1,29-01-2025,30-01-2025,1
76732,ComfortCraft,Poland,Armchair,1,29-01-2025,28-01-2025,-1
76738,ComfortCraft,Poland,Armchair,1,29-01-2025,29-01-2025,0
76755,ComfortCraft,Poland,Armchair,1,29-01-2025,31-01-2025,2
76772,ComfortCraft,Poland,Armchair,1,29-01-2025,28-01-2025,-1
76741,ComfortCraft,Poland,Armchair,1,27-01-2025,27-01-2025,0
76765,ComfortCraft,Poland,Armchair,1,26-01-2025,27-01-2025,1
76759,ComfortCraft,Poland,Armchair,1,27-01-2025,30-01-2025,3
76753,ComfortCraft,Poland,Armchair,1,27-01-2025,29-01-2025,2
76758,ComfortCraft,Poland,Armchair,1,29-01-2025,29-01-2025,0
76739,ComfortCraft,Poland,Armchair,1,29-01-2025,30-01-2025,1
76757,ComfortCraft,Poland,Armchair,1,29-01-2025,28-01-2025,-1
76775,ComfortCraft,Poland,Armchair,1,29-01-2025,31-01-2025,2
76737,ComfortCraft,Poland,Armchair,1,29-01-2025,28-01-2025,-1
76771,ComfortCraft,Poland,Armchair,1,29-01-2025,27-01-2025,-2
76761,ComfortCraft,Poland,Armchair,1,29-01-2025,27-01-2025,-2
76773,ComfortCraft,Poland,Armchair,1,29-01-2025,29-01-2025,0
76787,ComfortCraft,Poland,Armchair,1,29-01-2025,28-01-2025,-1
76788,ComfortCraft,Poland,Armchair,1,29-01-2025,29-01-2025,0
76781,ComfortCraft,Poland,Armchair,1,25-01-2025,26-01-2025,1
76789,ComfortCraft,Poland,Armchair,1,29-01-2025,30-01-2025,1
76782,ComfortCraft,Poland,Armchair,1,25-01-2025,26-01-2025,1
76740,ComfortCraft,Poland,Armchair,1,29-01-2025,31-01-2025,2
76791,ComfortCraft,Poland,Armchair,1,29-01-2025,27-01-2025,-2
76849,DataLink,South Korea,USB Hub,1,30-01-2025,31-01-2025,1
76847,DataLink,South Korea,USB Hub,1,30-01-2025,29-01-2025,-1
76807,ComfortCraft,Poland,Armchair,1,27-01-2025,28-01-2025,1
76822,ComfortCraft,Poland,Armchair,1,28-01-2025,29-01-2025,1
76796,ComfortCraft,Poland,Armchair,1,28-01-2025,28-01-2025,0
76842,DataLink,South Korea,USB Hub,1,28-01-2025,29-01-2025,1
76795,ComfortCraft,Poland,Armchair,1,28-01-2025,01-02-2025,4
76857,DataLink,South Korea,USB Hub,1,30-01-2025,29-01-2025,-1
76829,DataLink,South Korea,USB Hub,1,30-01-2025,31-01-2025,1
76827,DataLink,South Korea,USB Hub,1,30-01-2025,29-01-2025,-1
76860,DataLink,South Korea,USB Hub,1,30-01-2025,01-02-2025,2
76818,ComfortCraft,Poland,Armchair,1,30-01-2025,30-01-2025,0
76814,ComfortCraft,Poland,Armchair,1,30-01-2025,31-01-2025,1
76802,ComfortCraft,Poland,Armchair,1,27-01-2025,28-01-2025,1
76830,DataLink,South Korea,USB Hub,1,30-01-2025,01-02-2025,2
76816,ComfortCraft,Poland,Armchair,1,30-01-2025,28-01-2025,-2
76798,ComfortCraft,Poland,Armchair,1,30-01-2025,30-01-2025,0
76813,ComfortCraft,Poland,Armchair,1,30-01-2025,30-01-2025,0
76817,ComfortCraft,Poland,Armchair,1,30-01-2025,29-01-2025,-1
76848,DataLink,South Korea,USB Hub,1,30-01-2025,30-01-2025,0
76810,ComfortCraft,Poland,Armchair,1,30-01-2025,01-02-2025,2
76803,ComfortCraft,Poland,Armchair,1,30-01-2025,30-01-2025,0
76819,ComfortCraft,Poland,Armchair,1,30-01-2025,31-01-2025,1
76826,DataLink,South Korea,USB Hub,1,27-01-2025,28-01-2025,1
76804,ComfortCraft,Poland,Armchair,1,27-01-2025,28-01-2025,1
76856,DataLink,South Korea,USB Hub,1,27-01-2025,28-01-2025,1
76805,ComfortCraft,Poland,Armchair,1,27-01-2025,28-01-2025,1
